user_id,purity,randIndex,NMI,doc_id,sLDAUpFreq,recommendID,numDocsLabeled,group
4,0.4091106290672451,0.0835003607483985,0.1854832654471411,977.0,0.0,1183.0,49,NONE
4,0.4247288503253796,0.0821592097606474,0.1826930435932781,1183.0,0.0,1247.0,50,NONE
4,0.4386117136659436,0.0841480661098875,0.1867707730853822,1247.0,0.0,1288.0,51,NONE
4,0.4355748373101952,0.0815785090263056,0.1897104919272959,1198.0,0.0,1411.0,52,NONE
4,0.4481561822125813,0.0854869923516605,0.1899185725909502,1411.0,0.0,1237.0,53,NONE
4,0.4529284164859002,0.0790383948856346,0.191005316101001,1237.0,0.0,1513.0,54,NONE
4,0.4407809110629067,0.0821873279406714,0.1923175616576379,1513.0,0.0,819.0,55,NONE
4,0.457700650759219,0.087723092324063,0.1843806279417288,819.0,0.0,1473.0,56,NONE
4,0.4529284164859002,0.0867566192157026,0.1923481244290784,1473.0,0.0,977.0,57,NONE
4,0.462472885032538,0.0794776918945419,0.1954839841738906,977.0,0.0,1124.0,58,NONE
4,0.4559652928416486,0.0820271547716339,0.1983962944658441,1124.0,0.0,661.0,59,NONE
4,0.4559652928416486,0.0763899759786603,0.1972687880064615,661.0,0.0,993.0,60,NONE
4,0.4516268980477223,0.0826580536186337,0.2013183403058184,993.0,0.0,949.0,61,NONE
4,0.457700650759219,0.0867269535313792,0.195849605380932,949.0,0.0,1187.0,62,NONE
4,0.4603036876355748,0.0826952992856113,0.1998283250413393,1187.0,0.0,1353.0,63,NONE
4,0.462472885032538,0.0795392853298646,0.2003999069428156,1353.0,0.0,1300.0,64,NONE
4,0.4546637744034707,0.085313905331067,0.2053355146846529,1300.0,0.0,1186.0,65,NONE
4,0.4542299349240781,0.082619778891696,0.2054994133534007,1186.0,0.0,1307.0,66,NONE
4,0.4546637744034707,0.0831763797046576,0.2163451524896893,1307.0,0.0,571.0,67,NONE
4,0.4537960954446854,0.0838186682192319,0.2188405487235517,571.0,0.0,354.0,68,NONE
4,0.4529284164859002,0.0838907872676075,0.2148113850652957,354.0,0.0,1300.0,69,NONE
4,0.4590021691973969,0.0845821874850049,0.2193738540815534,1300.0,0.0,699.0,70,NONE
4,0.4598698481561822,0.0812669967027321,0.2166395256853849,699.0,0.0,682.0,71,NONE
4,0.4603036876355748,0.0827119084409898,0.2122221634225455,682.0,0.0,1789.0,72,NONE
4,0.4637744034707158,0.0837005785552319,0.2102998901062363,1789.0,0.0,771.0,73,NONE
4,0.4598698481561822,0.0841287784245506,0.2101373052739037,771.0,0.0,1225.0,74,NONE
4,0.4590021691973969,0.0863693475510606,0.2185553346124239,1225.0,0.0,995.0,75,NONE
4,0.4633405639913232,0.083138198741189,0.2196632830537383,995.0,0.0,1132.0,76,NONE
4,0.4553145336225596,0.0845560341561638,0.2220577122646262,1247.0,0.0,1293.0,77,NONE
4,0.4663774403470715,0.091289718820842,0.2234528734547671,1187.0,0.0,925.0,78,NONE
4,0.4603036876355748,0.086745755382311,0.2248431522690433,977.0,0.0,1056.0,79,NONE
4,0.4728850325379609,0.0935734359895878,0.2259946390014154,1056.0,0.0,1493.0,80,NONE
4,0.4720173535791757,0.0877033853768561,0.2306002399683408,1493.0,0.0,1221.0,81,NONE
